frame_ms,thresh_db,min_speech,min_sil,noise_margin,lat_med,lat_mean,barge_in_rate,overlap_ratio,n_caller,min_valid,mean_priority_r
30,-30,0.1,0.2,6,0.7807828582207692,0.7880150424569218,0.7508096448362737,0.6646918873635501,0.5731342061587442,282,0.7114867278072519
20,-26,0.1,0.1,18,0.7806058654592103,0.7795930553129059,0.6577451518392792,0.6117229940119756,0.4224117000350372,282,0.6504157533316817
30,-46,0.1,0.1,6,0.7799011422467632,0.835034824082803,0.8726007779303554,0.8031208269339988,0.8533089960084063,282,0.8287933134404654
20,-30,0.1,0.1,6,0.7787899386064383,0.7778403387539993,0.727227317790679,0.6609073476296425,0.5407694767421138,282,0.6971068839045744
20,-26,0.3,0.25,6,0.7780766734233312,0.7740189192467011,0.5929205206705298,0.56396343760467,0.37116525250194476,282,0.6160289606894354
20,-26,0.3,0.25,12,0.7780766734233312,0.7740189192467011,0.5929205206705298,0.56396343760467,0.37116525250194476,282,0.6160289606894354
20,-26,0.1,0.1,6,0.7779433289197447,0.7709989663859711,0.6573074320036354,0.6126470362465283,0.5407106376440016,282,0.6719214802399762
20,-26,0.1,0.1,12,0.7779433289197447,0.7709989663859711,0.6573074320036354,0.6126470362465283,0.5407106376440016,282,0.6719214802399762
20,-30,0.1,0.2,6,0.7774094110973045,0.7890016621044188,0.7539840443298589,0.6663452253952902,0.579930200775336,282,0.7133341087404417
30,-26,0.2,0.2,6,0.7766263162245324,0.7549130277622237,0.6306102807283881,0.5702012855691596,0.4397421403467416,282,0.634418610126209
30,-26,0.2,0.2,12,0.7766263162245324,0.7549130277622237,0.6306102807283881,0.5702012855691596,0.4397421403467416,282,0.634418610126209
30,-46,0.2,0.2,6,0.776127095603358,0.8302944973547485,0.82708335943482,0.8024299601083386,0.852940518019437,282,0.8177750861041405
30,-42,0.1,0.4,6,0.7754578340685403,0.7983838720472741,0.7977873521564603,0.7708855107964577,0.888629509484037,282,0.8062288157105539
20,-30,0.2,0.1,12,0.7743368737197005,0.7746452325707865,0.6597146766136069,0.6373500442147219,0.5288124637501666,282,0.6749718581737965
30,-30,0.3,0.1,6,0.7734294944806924,0.76956895213029,0.6037410770147819,0.5604400162826703,0.4534048230580736,282,0.6321168725933016
20,-26,0.3,0.25,18,0.7727382659010112,0.7658922469027406,0.5895575893288908,0.5632132976784547,0.23931305935841823,282,0.5861428918339031
30,-46,0.2,0.25,6,0.7727277174661331,0.8257973710166208,0.828232061431932,0.8107965097440997,0.8580514213247976,282,0.8191210161967166
20,-30,0.1,0.25,6,0.7718953867759153,0.7868735829073341,0.7575120697799075,0.6644557760317179,0.5796149046823742,282,0.7120703440354498
30,-30,0.3,0.25,6,0.7707176086599915,0.7870467126501202,0.6621871323981986,0.6246269437646447,0.5030302264693266,282,0.6695217247884563
20,-30,0.3,0.1,18,0.7699855808080542,0.7758215981232401,0.5948263085775015,0.5709083070913504,0.1891034165420692,281,0.5801290422284431
20,-30,0.1,0.3,6,0.7699023704087599,0.7956431732752284,0.7673184276492149,0.6734665281581614,0.6090690525243291,282,0.7230799104031387
30,-26,0.3,0.25,18,0.768413521766869,0.7615029767597292,0.5956824044388177,0.5492005142270281,0.25293890505232675,282,0.5855476644489541
20,-30,0.3,0.3,6,0.7683205930912369,0.798735643042404,0.6818546346386876,0.6372454286087226,0.5450795996106793,282,0.686247179798346
20,-30,0.3,0.25,6,0.7681003249857696,0.7800204804990216,0.655677572991178,0.6157427855944783,0.5036973299676083,282,0.6646476988076111
20,-30,0.3,0.2,6,0.7671792368348801,0.7784817074217544,0.648084081205841,0.6102305298316545,0.493958955962278,282,0.6595869022512816
30,-26,0.3,0.25,6,0.7668632293513485,0.766743144688151,0.5959761478159327,0.5549646222368119,0.3823986121568774,282,0.6133891512498243
30,-26,0.3,0.25,12,0.7668632293513485,0.766743144688151,0.5959761478159327,0.5549646222368119,0.3823986121568774,282,0.6133891512498243
30,-30,0.2,0.3,6,0.7660734666125301,0.8054501003410486,0.7118031793469407,0.656791773517162,0.5840979323525217,282,0.7048432904340406
30,-30,0.3,0.3,6,0.7645443941784441,0.800133562189837,0.6779882269283951,0.6397338637731673,0.5357897668513887,282,0.6836379627842465
30,-30,0.2,0.2,6,0.7645010965010675,0.7839582520020021,0.6922242912264531,0.6449743246569424,0.5586192318117776,282,0.6888554392396485
20,-30,0.2,0.2,6,0.7643392542412489,0.7809855222956961,0.6834648379312828,0.6355629493814321,0.5545857930749695,282,0.6837876713849258
30,-30,0.3,0.2,6,0.7640082212618143,0.7805718025374313,0.6542919355196467,0.6164902963829743,0.4921297063143043,282,0.6614983924032342
20,-38,0.2,0.4,6,0.7626586952355121,0.7724416524316157,0.7032154540512571,0.6570928785221908,0.6440918624934042,282,0.707900108546796
20,-30,0.3,0.1,12,0.7619534797667965,0.7633963145294176,0.5990493442540126,0.5979567121866638,0.44214270635326897,282,0.6328997114180319
30,-30,0.2,0.25,6,0.7619064436831979,0.7871860655808164,0.6968960761317139,0.6475563021907618,0.5595134851157673,282,0.6906116745404514
20,-26,0.2,0.1,18,0.7611061061556911,0.789547738603381,0.5410681751978191,0.5145467444548267,0.28602706236964154,281,0.578459165356272
30,-26,0.2,0.1,6,0.7604354575245458,0.7579841539746562,0.5721945235752203,0.5118924101170497,0.4132845094087092,282,0.6031582109200363
30,-26,0.2,0.1,12,0.7604354575245458,0.7579841539746562,0.5721945235752203,0.5118924101170497,0.4132845094087092,282,0.6031582109200363
20,-30,0.2,0.25,6,0.7602671717689904,0.7819000544340202,0.692725712914423,0.6400266763847616,0.5563728011370489,282,0.6862584833278488
20,-26,0.3,0.2,6,0.7593172837207819,0.766592167044205,0.5805924211661065,0.5491266989353758,0.3512095962419478,282,0.6013676334216833
20,-26,0.3,0.2,12,0.7593172837207819,0.766592167044205,0.5805924211661065,0.5491266989353758,0.3512095962419478,282,0.6013676334216833
20,-46,0.2,0.1,6,0.7580503315352773,0.8178030853493222,0.8172316197467278,0.757961318834998,0.7842538948796358,282,0.7870600500691922
20,-26,0.3,0.2,18,0.7580050134624802,0.7625483948501303,0.5768286946135542,0.5433593819215062,0.24209853261257588,282,0.5765680034920493
20,-38,0.1,0.4,6,0.7568449353382047,0.7740692546400298,0.7316042612032928,0.668028125003534,0.6732842309893854,282,0.7207661614348894
20,-38,0.3,0.4,6,0.7564010930503605,0.7653513157063104,0.7251663446913529,0.6538438402561467,0.6380804822905359,282,0.7077686151989413
20,-30,0.2,0.1,6,0.7548885124642819,0.7667115634531888,0.6565564139556462,0.6231473970673329,0.5249288913772318,282,0.6652465556635363
30,-26,0.3,0.2,6,0.7519580308239784,0.7435222197275018,0.560634256703423,0.5122280207848906,0.3418004962829582,282,0.5820286048645504
30,-26,0.3,0.2,12,0.7519580308239784,0.7435222197275018,0.560634256703423,0.5122280207848906,0.3418004962829582,282,0.5820286048645504
30,-26,0.3,0.1,18,0.7505772792165843,0.7778411157852854,0.48255392209627074,0.4214525842598161,0.20814048079689562,276,0.5281130764309705
20,-26,0.2,0.1,6,0.7480952117224274,0.7533806251402131,0.5411180512300536,0.5250967154386113,0.394542898897961,282,0.5924467004858534
20,-26,0.2,0.1,12,0.7480952117224274,0.7533806251402131,0.5411180512300536,0.5250967154386113,0.394542898897961,282,0.5924467004858534
30,-42,0.1,0.3,6,0.7479334083252328,0.7669689643792944,0.8027803818938917,0.7664016490274477,0.8626455968110692,282,0.7893460000873872
30,-46,0.3,0.1,6,0.7445275388437504,0.808627166884956,0.7636604837607409,0.7210357363491114,0.6894767104546912,282,0.74546552725865
30,-46,0.3,0.2,6,0.7387540198163774,0.8012032583859068,0.8115135615269613,0.7751696926130567,0.7857022536905842,282,0.7824685572065773
20,-30,0.3,0.1,6,0.738243249002362,0.7505308309632744,0.5959466256669613,0.5853467263994241,0.4497153259356477,282,0.6239565515935339
30,-42,0.2,0.3,6,0.7370810752532476,0.7640403295272536,0.7834371746769038,0.7544463899603476,0.8264409658034104,282,0.7730891870442327
20,-26,0.3,0.1,18,0.7329831687184615,0.7712694927642109,0.43554616477153074,0.4599982270447497,0.14329917249170646,276,0.5086192451581318
30,-46,0.3,0.25,6,0.732356540285146,0.7984826824397084,0.8151518528344676,0.7869440506446155,0.8070801010533477,282,0.7880030454514572
30,-26,0.3,0.1,6,0.7303459973499153,0.7547374859537742,0.4795443393646211,0.4408744886197847,0.21048124465769338,278,0.5231967111891577
30,-26,0.3,0.1,12,0.7303459973499153,0.7547374859537742,0.4795443393646211,0.4408744886197847,0.21048124465769338,278,0.5231967111891577
20,-26,0.3,0.1,6,0.7303453437834301,0.7585250450501848,0.43231548344056453,0.47848061035959594,0.18673486576971757,277,0.5172802696806986
20,-26,0.3,0.1,12,0.7303453437834301,0.7585250450501848,0.43231548344056453,0.47848061035959594,0.18673486576971757,277,0.5172802696806986
30,-38,0.1,0.3,6,0.7282724103337732,0.7532371028118845,0.8002771603339376,0.6952679937078875,0.7648267719721104,282,0.7483762878319186
30,-38,0.2,0.3,6,0.7270911868364835,0.7535220537641001,0.7541362395922053,0.675274277235545,0.712588180877665,282,0.7245223876611998
20,-46,0.3,0.1,6,0.7269995261544493,0.8020392004831904,0.7589869482505254,0.7258947201708386,0.6870807413979659,282,0.740200227291394
30,-42,0.1,0.1,6,0.7252026736639096,0.7845278195821829,0.8195378610363372,0.7405232642836246,0.7794610986772806,282,0.7698505434486669
30,-42,0.2,0.1,6,0.7243266828213865,0.7878870690104319,0.7868913156650372,0.7069556186487279,0.7069879134956033,282,0.7426097199282374
30,-42,0.3,0.3,6,0.7230734609707861,0.7586729282188391,0.7732114311518584,0.7310551578154487,0.768715917807002,282,0.7509457791927868
20,-46,0.2,0.4,6,0.7230059156620937,0.7397969908481604,0.6416591445795176,0.6438699350569705,0.5557518456464694,282,0.6608167663586423
30,-42,0.1,0.2,6,0.7228239869315372,0.7774972286754263,0.7980532735582911,0.75344529849794,0.8200419130691377,282,0.7743723401464664
20,-46,0.1,0.1,6,0.7210104341667982,0.7517092067272213,0.7124156503326676,0.7778356238860789,0.7916448216331844,282,0.7509231473491901
20,-46,0.3,0.4,6,0.7158876855107118,0.7241360931321743,0.6191473282967864,0.6361526682077333,0.5354401131942901,282,0.6461527776683391
30,-42,0.1,0.25,6,0.7144302279938386,0.771758118636963,0.7960956263053697,0.7640272311268195,0.8228195695905697,282,0.7738261547307121
30,-42,0.2,0.2,6,0.7130094087013111,0.7772543876689882,0.7742750888478949,0.7317302187073158,0.763998141798926,282,0.7520534491448871
30,-34,0.2,0.3,6,0.710651473253028,0.7664709663033044,0.7300984564110855,0.635577594499845,0.647691736375373,282,0.6980980453685273
30,-34,0.1,0.3,6,0.7103973913343306,0.764243423068596,0.7847834239340802,0.654396489712893,0.6631881074798608,282,0.7154017671059522
30,-42,0.2,0.25,6,0.7088092810301522,0.7720549753044695,0.778945718805689,0.7504748453849321,0.7834444053116125,282,0.7587458451673711
20,-46,0.1,0.4,6,0.707160988258287,0.7352665637684964,0.650637372693053,0.6441322145364577,0.5453278265104757,282,0.656504993153354
30,-38,0.1,0.2,6,0.7047931242960509,0.7541866963717729,0.7775207424399172,0.6859657833515456,0.7223262715799021,282,0.7289585236078377
20,-34,0.1,0.3,6,0.703302139878588,0.7568563574340054,0.7770479021860593,0.6579167214849714,0.6608587255569137,282,0.7111963693081076
30,-38,0.1,0.25,6,0.7032712762485694,0.7516587825957082,0.7797761810397755,0.6918507282432126,0.7248127228698333,282,0.7302739381994198
20,-42,0.2,0.1,6,0.7008816920991124,0.7540723690332888,0.7249982215430814,0.6958543627846476,0.7078140764031734,282,0.7167241443726609
20,-46,0.3,0.2,6,0.7001329662987964,0.7409892483503049,0.7106703177481389,0.7328498153768702,0.7543971110752672,282,0.7278078917698755
30,-38,0.3,0.3,6,0.6998680243587853,0.7416520386957522,0.7421862641475047,0.6570587117023934,0.6699778582645448,282,0.702148579433796
20,-46,0.2,0.3,6,0.6984408942600083,0.7308655144751999,0.6647840703957041,0.7066104978549418,0.7000553914954125,282,0.7001512736962533
20,-34,0.2,0.3,6,0.6982882610754709,0.7510439649793986,0.7175013068436735,0.6352114562345194,0.6322523796911932,282,0.6868594737648511
30,-34,0.3,0.3,6,0.6980924076922171,0.7470477982201321,0.6987955539468961,0.6101015173598315,0.6092416798347537,282,0.6726557914107661
30,-38,0.1,0.1,6,0.6976526529351947,0.7459322410462187,0.7901777081137895,0.6767838107450411,0.6979281211303302,282,0.7216949067941149
20,-46,0.2,0.2,6,0.6922291386043589,0.7296482807821209,0.6961968313457212,0.7425450157397149,0.7704380076862404,282,0.7262114548316312
30,-34,0.1,0.25,6,0.6917334727009332,0.7409602366126787,0.774416023176762,0.6511185159282855,0.6312138357428523,282,0.6978884168323024
20,-34,0.3,0.3,6,0.6913110428008341,0.7465472196642581,0.6962366477684798,0.616789267183884,0.600771760381634,282,0.6703311875598181
20,-46,0.3,0.3,6,0.6912588666974403,0.7180731703334933,0.6508323656312051,0.7008309154043865,0.7040828512461229,282,0.6930156338625296
30,-34,0.2,0.25,6,0.6910049433981109,0.7433713739483735,0.7196319789240535,0.6317688536342568,0.6144315012615712,282,0.6800417302332732
30,-34,0.2,0.2,6,0.6906942428054892,0.7439998176976181,0.7118601021310824,0.6247524367903042,0.6088389692415073,282,0.6760291137332002
30,-34,0.1,0.2,6,0.6905862298533089,0.7420403433742202,0.7766902311842097,0.6462475635598042,0.6273971831831257,282,0.6965923102309336
30,-38,0.2,0.25,6,0.6899257721603855,0.7527053791054945,0.7343662844463084,0.6703432306797544,0.6803059747784544,282,0.7055293282340794
30,-34,0.1,0.1,6,0.6891085136873372,0.7291850287278667,0.76842232958369,0.6344937647382006,0.6012752910525507,282,0.684496985557929
30,-42,0.3,0.25,6,0.6887122788114388,0.7538250438489571,0.7640618081400766,0.7218764416243753,0.717227553685275,282,0.7291406252220245
30,-38,0.2,0.2,6,0.688036542604342,0.7549986459074145,0.729909411691206,0.6632650345410771,0.6719472662605592,282,0.7016313802009198
20,-46,0.1,0.3,6,0.6880204371673309,0.7235357593009871,0.6655793054958247,0.7036197456538912,0.6498038842972185,282,0.6861118263830506
30,-42,0.3,0.2,6,0.6872338370949064,0.7558462961323419,0.753269738224647,0.7017628856084899,0.6813337978931295,282,0.715889310990703
30,-34,0.2,0.1,6,0.6863504657661368,0.7335317806980377,0.6856886215703831,0.6100746130839467,0.5816291694380145,282,0.6594549301113037
20,-38,0.1,0.3,6,0.6857218224468996,0.7312520511890792,0.7373958603349404,0.6678448326283597,0.6840196844478027,282,0.7012468502094162
30,-42,0.3,0.1,6,0.6850431165402269,0.7570796406806752,0.7151181842123564,0.6731583335254604,0.6338277678909946,282,0.6928454085699427
20,-46,0.3,0.25,6,0.6849612740693862,0.7162034280275729,0.674201217644609,0.7170613929286228,0.7407392057792875,282,0.7066333036898956
30,-38,0.2,0.1,6,0.6847837734762185,0.7514650574842828,0.7379035956299188,0.6496486530707675,0.6406059053528118,282,0.6928813970027998
20,-38,0.2,0.3,6,0.6822811063874457,0.7244857219345231,0.6945375681646003,0.649990605645584,0.655542176468631,282,0.6813674357201568
20,-34,0.2,0.2,6,0.6808902606064318,0.7334233245003489,0.7004293269874898,0.6230357286725123,0.6027584193397593,282,0.6681074120213084
20,-46,0.2,0.25,6,0.6807425182738002,0.7191109990176433,0.6802902511051665,0.7264786191435647,0.756841808026656,282,0.7126928391133661
20,-34,0.2,0.25,6,0.6797779591594628,0.7303551974472735,0.7061954453742184,0.6337791527961675,0.608851356542824,282,0.6717918222639891
20,-34,0.1,0.2,6,0.6759781012689821,0.7358888410767547,0.7709753761641104,0.6509279209850571,0.6287846305364337,282,0.6925109740062676
30,-34,0.3,0.25,6,0.6755193039081475,0.7351494585881957,0.6832239810296324,0.6013628529933615,0.5695956573462229,282,0.6529702507731121
20,-46,0.1,0.2,6,0.6753882602032769,0.7029995515039906,0.6682050326171152,0.7383277140060326,0.717844935902339,282,0.7005530988465509
20,-34,0.1,0.1,6,0.6751068311509283,0.727529565953821,0.7660039242912815,0.643587496234619,0.5949114142609402,282,0.6814278463783179
20,-34,0.1,0.25,6,0.6748135042932523,0.7329067677216827,0.772337125308088,0.6578578898856325,0.6330964523802179,282,0.6942023479177747
20,-42,0.3,0.1,6,0.6737767811351235,0.742676471452133,0.7000140436480485,0.6719603405710811,0.6321376455883405,282,0.6841130564789454
30,-34,0.3,0.2,6,0.6727435904476753,0.7338305669071844,0.6754276798135834,0.5939550209192888,0.5629715547413378,282,0.6477856825658139
20,-38,0.1,0.1,6,0.6724945713845994,0.7245478907985115,0.7426301283052097,0.6719667612970529,0.6907334972086434,282,0.7004745697988033
30,-38,0.3,0.25,6,0.67237974371541,0.7308903064722273,0.717647166524734,0.6469539600981637,0.6327377060650566,282,0.6801217765751183
20,-38,0.3,0.3,6,0.6704723900658408,0.7249352723212835,0.7098423406337413,0.6412545530210766,0.6440167952621857,282,0.6781042702608255
30,-38,0.3,0.2,6,0.668644441944033,0.7294603765833378,0.709349233348122,0.6374411837699089,0.6201837861500586,282,0.6730158043590921
20,-38,0.1,0.2,6,0.668148755525461,0.7059966373684031,0.7275586433828435,0.6683028868783806,0.6876988372148807,282,0.6915411520739938
20,-34,0.2,0.1,6,0.667943234127688,0.725799964337282,0.6733832938733066,0.6153029013357374,0.582488193199319,282,0.6529835173746666
20,-38,0.2,0.2,6,0.6651715678916335,0.7049242760825634,0.6820226324173552,0.6440766001876109,0.6495179098551612,282,0.6691425972868649
20,-42,0.2,0.4,6,0.6650345336856124,0.6988476596228742,0.5846613424376196,0.5667920259520551,0.5105493748846209,282,0.6051769873165564
20,-34,0.3,0.25,6,0.6624099032587782,0.7265884124638701,0.6788275834128197,0.6098476860795469,0.5656448270375197,282,0.648663682450507
20,-38,0.1,0.25,6,0.662334285763039,0.70191430921228,0.7247086685687099,0.6725985878151037,0.6851435965104462,282,0.6893398895739159
20,-38,0.3,0.2,6,0.6615403045973703,0.7109283635504514,0.681617309681513,0.6290125497892757,0.6132160233909805,282,0.6592629102019181
20,-34,0.3,0.2,6,0.6612688897422007,0.7298044289996221,0.6709972236622105,0.5986839905946976,0.5589242245470919,282,0.6439357515091645
20,-38,0.2,0.1,6,0.65885837677348,0.7332350028877557,0.7129755745353448,0.6377624510242502,0.63444020793553,282,0.6754543226312721
20,-42,0.1,0.4,6,0.6586843229832693,0.697292763894847,0.6007738259828304,0.5709757157705128,0.5057398801273639,282,0.6066933017517646
20,-38,0.2,0.25,6,0.6580269903635865,0.6970200438774972,0.6847112929937832,0.6523043916725095,0.6556829485018105,282,0.6695491334818373
20,-38,0.3,0.25,6,0.6576671135594919,0.706072153167545,0.6975016232818323,0.6385387048992431,0.623370989057085,282,0.6646301167930394
30,-34,0.3,0.1,6,0.655785893474711,0.7064233238436214,0.6290913254701098,0.5771419097159368,0.5298353499378209,282,0.61965556048844
30,-38,0.3,0.1,6,0.6544359254214134,0.7281410769253549,0.674920642920704,0.6135187557182344,0.5802349046533231,282,0.6502502611278059
20,-42,0.3,0.2,6,0.6514788943723743,0.6789221434284841,0.6525335876138856,0.6581144739306356,0.6611649051002005,282,0.660442800889116
20,-42,0.3,0.4,6,0.6514545323675742,0.6806744957724346,0.5774025806764861,0.5618687843247943,0.491552319756938,282,0.5925905425796454
20,-46,0.1,0.25,6,0.6426549592589413,0.7020552349230006,0.6654220757997027,0.7233041728785342,0.7057154051825366,282,0.687830369608543
20,-42,0.3,0.25,6,0.6421651645989098,0.6566223506576127,0.6188716599335771,0.6407385660773016,0.6583556524777787,282,0.643350678749036
20,-42,0.2,0.2,6,0.6419274553801891,0.658353712549801,0.6182997677860642,0.6630399834757417,0.6872826324365485,282,0.653780710325669
20,-42,0.1,0.1,6,0.640737657370563,0.6736359083695981,0.6486867498125228,0.7092282745050174,0.7199773136498666,282,0.6784531807415136
20,-38,0.3,0.1,6,0.6398110323991673,0.7231519280715658,0.6753263531019741,0.6146112801775254,0.5721447048430437,282,0.6450090597186553
20,-42,0.3,0.3,6,0.6353621334421028,0.6575562598645214,0.6008013121230589,0.6197691137903806,0.625222857258091,282,0.627742335295631
20,-34,0.3,0.1,6,0.6254481257605006,0.7115097355630283,0.6273781592340099,0.5815257065483784,0.5258176260874502,282,0.6143358706386735
20,-42,0.2,0.25,6,0.6251903337476673,0.6500106667660306,0.6103843815976286,0.6492154564947192,0.6892945275456457,282,0.6448190732303383
20,-42,0.2,0.3,6,0.6170111399823758,0.667891532832084,0.6013063510771575,0.625614690618207,0.6275132935305441,282,0.6278674016080737
20,-42,0.1,0.3,6,0.5971127270596056,0.6512348478823957,0.6110203334629019,0.6272036356424119,0.5858401950635816,282,0.6144823478221794
20,-42,0.1,0.2,6,0.5733087401776931,0.6187013331289094,0.6037859257849894,0.6625751641824803,0.6431806884406164,282,0.6203103703429378
20,-42,0.1,0.25,6,0.562517494458266,0.6208258078822505,0.6053479729330087,0.6500322626765545,0.6390949518533633,282,0.6155636979606885
